Chr	GeneID	Start	End	Symbol
11	401665	4881819	4882883	OR51T1
11	119687	4907370	4908308	OR51A7
11	81282	4914719	4915663	OR51G2
11	79324	4923374	4924339	OR51G1
11	401666	4946159	4947100	OR51A4
11	401667	4954772	4955713	OR51A2
11	56547	4988194	4992429	MMP26
11	119682	4998983	4999930	OR51L1
11	119679	5046526	5047461	OR52J3
11	119678	5058650	5059627	OR52E2
11	390054	5131692	5132642	OR52A5
11	23538	5151431	5152369	OR52A1
11	283111	5199735	5200700	OR51V1
11	3043	5225466	5227071	HBB
11	3045	5232829	5234628	HBD
11	3047	5248272	5249857	HBG1
11	3048	5253191	5254781	HBG2
11	3046	5268350	5270143	HBE1
11	100288908	5275316	5276394	LOC100288908
11	79339	5301014	5301946	OR51B4
11	79345	5323298	5324352	OR51B2
11	282763	5340883	5346910	OR51B5
11	390058	5351508	5352446	OR51B6
11	390059	5389377	5390434	OR51M1
11	390061	5422111	5423206	OR51Q1
11	390063	5440542	5441553	OR51I1
11	390064	5453408	5454477	OR51I2
11	390066	5488685	5489749	OR52D1
11	50613	5507300	5509923	UBQLN3
11	143630	5514393	5516726	UBQLNL
11	101927763	5517032	5523180	LOC101927763
11	100996241	5539653	5544336	LOC100996241
11	390067	5544561	5545523	OR52H1
11	340980	5580877	5581884	OR52B6
11	117854	5596101	5612958	TRIM6
11	445372	5596635	5644398	TRIM6-TRIM34
11	53840	5619944	5644398	TRIM34
11	85363	5663195	5685109	TRIM5
11	10346	5689587	5710863	TRIM22
11	390072	5735998	5755932	OR52N4
11	387748	5736448	5737538	OR56B1
11	390075	5777634	5778667	OR52N5
11	79473	5787854	5788816	OR52N1
11	390077	5820336	5821301	OR52N2
11	390078	5840956	5841897	OR52E6
11	390079	5856749	5857702	OR52E8
11	390081	5884293	5885231	OR52E4
11	390083	5947347	5948294	OR56A3
11	390084	5967553	5968494	OR56A5
11	338751	5985892	5986985	OR52L1
11	120793	6002051	6003148	OR56A4
11	120796	6026671	6027741	OR56A1
11	196335	6107779	6108738	OR56B4
11	255725	6169355	6170326	OR52B2
11	120787	6199224	6200186	OR52W1
11	160298	6205568	6211135	C11orf42
11	84067	6211334	6234711	FAM160A2
11	1262	6234781	6245836	CNGA4
11	887	6259611	6272127	CCKBR
11	112464	6318946	6320510	PRKCDBP
11	100288128	6337084	6341734	LOC100288128
11	6609	6390331	6394998	SMPD1
11	322	6395124	6419613	APBB1
11	100289043	6411613	6412766	LOC100289043
11	3263	6431038	6441024	HPX
11	10612	6448613	6474459	TRIM3
11	23647	6474683	6481479	ARFIP2
11	26515	6481447	6484681	TIMM10B
11	144132	6497296	6572025	DNHD1
11	387750	6522355	6527654	DNHD1L
11	728714	6541188	6541883	LOC728714
11	23378	6599914	6603650	RRP8
11	3611	6603708	6610874	ILK
11	6881	6610817	6612244	TAF10
11	1200	6612766	6619461	TPP1
11	8642	6621324	6664089	DCHS1
11	63875	6680385	6683401	MRPL17
11	338755	6768007	6768957	OR2AG2
11	144125	6785017	6786014	OR2AG1
11	8590	6794525	6795908	OR6A2
11	144124	6845683	6846636	OR10A5
11	341276	6869755	6870666	OR10A2
11	283297	6876625	6877619	OR10A4
11	120776	6891574	6892500	OR2D2
11	120775	6921002	6921994	OR2D3
11	7762	6926423	6988487	ZNF215
11	100288223	6945781	6948086	LOC100288223
11	7761	6999318	7020355	ZNF214
11	338323	7020469	7071526	NLRP14
11	100289103	7041677	7060083	LOC100289103
11	27288	7088934	7091148	RBMXL2
11	143425	7251950	7469045	SYT9
11	100129386	7405382	7413437	LOC100129386
11	283298	7485369	7511897	OLFML1
11	102723874	7513489	7548479	LOC102723874
11	8495	7513765	7657306	PPFIBP2
11	51700	7665095	7677181	CYB5R2
11	341277	7689438	7706454	OVCH2
11	120065	7795974	7796942	OR5P2
11	120066	7825037	7825972	OR5P3
11	644439	7830402	7861075	LOC644439
11	390093	7927718	7928662	OR10A6
11	26496	7938576	7939520	OR10A3
11	338322	7959609	7963512	NLRP10
11	8665	7987320	7996171	EIF3F
11	7275	8019195	8106107	TUB
11	79608	8092965	8169088	RIC3
11	644497	8191335	8198927	LOC644497
11	4004	8224304	8268635	LMO1
11	65975	8391866	8594289	STK33
11	9866	8612037	8679939	TRIM66
11	6157	8682448	8689872	RPL27A
11	6764	8693352	8910951	ST5
11	653490	8728791	8849469	LOC653490
11	56672	8911150	8920079	AKIP1
11	56673	8920076	8933006	C11orf16
11	56676	8937572	8943033	ASCL3
11	56674	8947201	8965011	TMEM9B
11	56675	8980576	9004049	NRIP3
11	57758	9019500	9091603	SCUBE2
11	100288260	9025715	9091046	LOC100288260
11	23258	9138825	9265335	DENND5A
11	440026	9280654	9314768	TMEM41B
11	10527	9384622	9448127	IPO7
11	7702	9460965	9528524	ZNF143
11	100288296	9481103	9482278	LOC100288296
11	7465	9573650	9593468	WEE1
11	644691	9609225	9609446	LOC644691
11	23075	9664077	9752961	SWAP70
11	100131820	9693671	9694254	LOC100131820
11	644641	9693677	9695794	LOC644641
11	101927955	9704808	9706398	LOC101927955
11	81846	9778667	10294207	SBF2
11	133	10305095	10307376	ADM
11	272	10450321	10507579	AMPD3
11	100463486	10507887	10509176	MTRNR2L8
11	50862	10511678	10541227	RNF141
11	10894	10557866	10568818	LYVE1
11	10335	10573091	10693988	MRVI1
11	9646	10751264	10779743	CTR9
11	1982	10797046	10809035	EIF4G2
11	58486	10852704	10858073	ZBED5
11	374378	11270874	11622041	GALNT18
11	283106	11351942	11353357	CSNK2A3
11	55031	11841423	11959325	USP47
11	644887	11939324	11939651	LOC644887
11	27122	11962996	12009826	DKK3
11	9645	12110576	12263790	MICAL2
11	729094	12249439	12265437	LOC729094
11	84953	12286900	12362140	MICALCL
11	55742	12376441	12535356	PARVA
11	102723893	12674353	12764192	LOC102723893
11	7003	12674422	12944737	TEAD1
11	644943	13009423	13012106	RASSF10
11	406	13277734	13387266	ARNTL
11	100996618	13299527	13300980	LOC100996618
11	84280	13388008	13463291	BTBD10
11	5741	13492054	13496020	PTH
11	644992	13631942	13632253	LOC644992
11	84188	13668659	13732346	FAR1
11	338750	13736125	13736481	LOC338750
11	729147	13804574	13859777	LOC729147
11	10418	13962637	14268133	SPON1
11	22800	14277920	14364506	RRAS2
11	1315	14457503	14499895	COPB1
11	5682	14504876	14643634	PSMA1
11	5140	14643645	14872059	PDE3B
11	120227	14878005	14892328	CYP2R1
11	796	14966668	14972333	CALCA
11	797	15073597	15082342	CALCB
11	387755	15112424	15247208	INSC
11	387756	15622013	15683484	LOC387756
11	55553	15966449	16476388	SOX6
11	645196	16452212	16452352	LOC645196
11	645210	16582138	16585766	LOC645210
11	10944	16738601	16758354	C11orf58
11	144100	16777297	17014416	PLEKHA7
11	283278	16800509	16809037	LOC283278
11	6207	17074392	17077673	RPS13
11	5286	17086561	17207996	PIK3C2A
11	4925	17260337	17349963	NUCB2
11	374383	17351732	17377321	NCR3LG1
11	3767	17385237	17389331	KCNJ11
11	6833	17392885	17476845	ABCC8
11	10083	17493895	17544416	USH1C
11	340990	17547373	17645944	OTOG
11	4654	17719563	17722131	MYOD1
11	3746	17735948	17783055	KCNC1
11	26297	17788048	18013162	SERGEF
11	7166	18020537	18040788	TPH1
11	113174	18080343	18106091	SAAL1
11	117195	18120955	18138480	MRGPRX3
11	117196	18172837	18174280	MRGPRX4
11	6291	18231355	18236837	SAA4
11	100528017	18231355	18248674	SAA2-SAA4
11	6289	18238233	18248674	SAA2
11	6288	18266261	18269977	SAA1
11	11234	18278670	18322204	HPS5
11	2965	18322269	18367043	GTF2H1
11	3939	18394389	18408218	LDHA
11	3948	18412304	18451246	LDHC
11	160287	18455827	18479600	LDHAL6A
11	7251	18480311	18526956	TSG101
11	55293	18529609	18588746	UEVLD
11	144108	18606401	18634473	SPTY2D1
11	653616	18683547	18685748	LOC653616
11	144110	18698804	18704785	TMEM86A
11	283284	18704305	18726230	IGSF22
11	84867	18727928	18792721	PTPN5
11	729352	18913114	18918200	LOC729352
11	259249	18933813	18935002	MRGPRX1
11	117194	19054455	19060681	MRGPRX2
11	54503	19117145	19176420	ZDHHC13
11	8048	19182030	19210571	CSRP3
11	79733	19224063	19241655	E2F8
11	89797	19350724	20121601	NAV2
11	100289464	20135929	20140149	LOC100289464
11	100289498	20153276	20155074	LOC100289498
11	120237	20156214	20160324	DBX1
11	10553	20363685	20383783	HTATIP2
11	10196	20387530	20509333	PRMT3
11	9152	20599400	20655064	SLC6A5
11	100132634	20646059	20717512	LOC100132634
11	4745	20669551	21575686	NELL1
11	100130160	21261897	21262235	LOC100130160
11	653582	21261897	21262235	LOC653582
11	203859	22192667	22283367	ANO5
11	645552	22291821	22295079	LOC645552
11	57084	22338121	22379503	SLC17A6
11	2188	22622533	22625841	FANCF
11	2620	22666614	22813001	GAS2
11	258010	22822052	22829836	SVIP
11	645581	22825053	22838543	LOC645581
11	100500938	22846922	22860426	CCDC179
11	645635	23708716	23775086	LOC645635
11	645653	23973352	23973723	LOC645653
11	338645	24496970	25082640	LUZP2
11	63982	26332131	26663289	ANO3
11	143662	26559032	26572268	MUC15
11	159963	26667019	26722047	SLC5A12
11	387758	26994081	26997087	FIBIN
11	100288909	27015673	27016664	LOC100288909
11	8424	27040705	27127807	BBOX1
11	645268	27073867	27075965	LOC645268
11	91057	27338514	27363248	CCDC34
11	55366	27365961	27472787	LGR4
11	55327	27494418	27506779	LIN7C
11	627	27654893	27722058	BDNF
11	645308	27866280	27869217	LOC645308
11	645797	27956786	27997692	LOC645797
11	81930	28020616	28108199	KIF18A
11	196074	28108251	28352308	METTL15
11	729560	29314002	29510264	LOC729560
11	3739	30009741	30017030	KCNA4
11	645891	30023790	30024080	LOC645891
11	2488	30231016	30235277	FSHB
11	120534	30323102	30337618	ARL14EP
11	744	30384493	30586713	MPPED2
11	653685	30843096	30872475	LOC653685
11	100506627	30863603	30992686	DCDC5
11	100508736	31027307	31263299	LOC100508736
11	341019	31262624	31369810	DCDC1
11	120526	31369830	31432835	DNAJC24
11	196294	31432401	31509622	IMMP1L
11	26610	31509729	31784525	ELP4
11	5080	31784792	31817961	PAX6
11	729605	31786113	31802251	LOC729605
11	645981	32020120	32025202	LOC645981
11	5954	32090931	32105726	RCN1
11	100289009	32112581	32122062	LOC100289009
11	646008	32207920	32296493	LOC646008
11	729636	32309557	32312176	LOC729636
11	7490	32387775	32435535	WT1
11	100289633	32450057	32452359	LOC100289633
11	101059934	32460682	32577721	LOC101059934
11	10480	32583767	32602491	EIF3M
11	493860	32602080	32794658	CCDC73
11	79056	32829763	32858123	PRRG4
11	729656	32870542	32871117	LOC729656
11	79832	32893246	32980270	QSER1
11	91614	33015864	33033582	DEPDC7
11	55346	33039417	33079454	TCP11L1
11	1479	33084584	33161491	CSTF3
11	10114	33256672	33357023	HIPK3
11	25758	33542331	33674102	KIAA1549L
11	646109	33676551	33678862	LOC646109
11	100131378	33698108	33700740	C11orf91
11	966	33703010	33736479	CD59
11	26273	33740944	33774525	FBXO3
11	646130	33806898	33807542	LOC646130
11	4005	33858576	33892289	LMO2
11	4076	34051683	34102610	CAPRIN1
11	100129531	34072262	34074667	LOC100129531
11	55226	34105564	34151034	NAT10
11	25841	34150987	34358008	ABTB2
11	847	34438925	34472060	CAT
11	2001	34478795	34513800	ELF5
11	729710	34491546	34535956	LOC729710
11	26298	34621041	34663288	EHF
11	51074	34882295	34916411	APIP
11	8050	34916130	34996128	PDHX
11	960	35138870	35232402	CD44
11	6506	35251205	35420063	SLC1A2
11	729738	35259940	35264168	LOC729738
11	25891	35431827	35530300	PAMR1
11	24147	35618187	35620873	FJX1
11	54765	35662692	35811053	TRIM44
11	100130104	35721405	35721689	LOC100130104
11	143458	35944062	36231291	LDLRAD3
11	29099	36272292	36289449	COMMD9
11	79899	36296175	36465204	PRR5L
11	7189	36483767	36510313	TRAF6
11	5896	36510372	36579762	RAG1
11	100128837	36572721	36583826	LOC100128837
11	5897	36591943	36598279	RAG2
11	119710	36594432	36673273	C11orf74
11	100129825	37369832	37565530	LOC100129825
11	646310	38256611	38256841	LOC646310
11	646320	38459668	38459877	LOC646320
11	646331	38512005	38512283	LOC646331
11	646339	38625671	38644977	LOC646339
11	100289139	39788569	39788763	LOC100289139
11	57689	40114199	41459636	LRRC4C
11	646413	41497027	41692568	LOC646413
11	387761	42165869	42232128	LOC387761
11	8539	43311955	43344530	API5
11	55761	43358885	43494933	TTC17
11	729793	43444518	43445557	LOC729793
11	101928624	43466281	43467087	LOC101928624
11	387762	43548532	43562721	LOC387762
11	100131381	43600529	43606151	LOC100131381
11	100286987	43665773	43667921	LOC100286987
11	51144	43680593	43856619	HSD17B12
11	221120	43880807	43920275	ALKBH3
11	387763	43942556	43943883	C11orf96
11	390110	44047981	44059977	ACCSL
11	84680	44066179	44084240	ACCS
11	2132	44095549	44245430	EXT2
11	60529	44260728	44310185	ALX4
11	3732	44564427	44620363	CD82
11	90139	44727181	44932427	TSPAN18
11	9537	44885903	44951368	TP53I11
11	56981	45094013	45235124	PRDM11
11	100129965	45191208	45192871	LOC100129965
11	101060179	45212476	45214744	LOC101060179
11	57586	45240299	45286333	SYT13
11	100287017	45254409	45256675	LOC100287017
11	100133243	45627005	45627539	LOC100133243
11	646606	45643603	45656575	LOC646606
11	8534	45647689	45665656	CHST1
11	646615	45782053	45783818	LOC646615
11	55343	45804072	45813016	SLC35C1
11	100289343	45832435	45847808	LOC100289343
11	1408	45847118	45883248	CRY2
11	9479	45885496	45906465	MAPK8IP1
11	646628	45900542	45900928	LOC646628
11	100289377	45905907	45922123	LOC100289377
11	143678	45906534	45907282	C11orf94
11	9409	45909669	45918123	PEX16
11	120071	45921645	45929096	GYLTL1B
11	100289415	45923543	45924987	LOC100289415
11	51317	45929319	46121434	PHF21A
11	100289449	45949451	45950648	LOC100289449
11	90993	46277638	46321422	CREB3L1
11	8525	46332905	46380554	DGKZ
11	4192	46380784	46383837	MDK
11	1132	46385090	46386557	CHRM4
11	55626	46396412	46594069	AMBRA1
11	646649	46571599	46572293	LOC646649
11	283254	46603306	46617302	HARBI1
11	9776	46617276	46676019	ATG13
11	100289510	46638826	46651644	LOC100289510
11	392	46677075	46700665	ARHGAP1
11	79797	46700767	46705916	ZNF408
11	2147	46719192	46739506	F2
11	9793	46743534	46846308	CKAP5
11	4038	46856717	46918622	LRP4
11	79096	46936689	47164381	C11orf49
11	84364	47164298	47177503	ARFGAP2
11	29763	47177522	47186459	PACSIN3
11	1643	47214465	47239218	DDB2
11	53	47239302	47248906	ACP2
11	10062	47248300	47269033	NR1H3
11	8567	47269376	47330031	MADD
11	4607	47331406	47352702	MYBPC3
11	6688	47354858	47378576	SPI1
11	729949	47386277	47386960	LOC729949
11	91252	47407132	47416500	SLC39A13
11	5702	47418769	47426473	PSMC3
11	100287086	47436755	47438055	LOC100287086
11	5913	47437757	47449178	RAPSN
11	10658	47465937	47565569	CELF1
11	100289572	47469090	47471095	LOC100289572
11	114971	47565430	47573461	PTPMT1
11	55709	47572197	47579015	KBTBD4
11	4722	47579010	47584563	NDUFS3
11	399888	47586678	47589194	FAM180B
11	114900	47589664	47594409	C1QTNF4
11	100287127	47603913	47606114	LOC100287127
11	23788	47617306	47642654	MTCH2
11	79841	47659486	47715376	AGBL2
11	23360	47716503	47767460	FNBP4
11	23279	47778102	47848505	NUP160
11	5795	47980558	48170842	PTPRJ
11	100287223	48158649	48161323	LOC100287223
11	119765	48216810	48217739	OR4B1
11	119764	48245104	48246015	OR4X2
11	390113	48263861	48264778	OR4X1
11	256148	48306223	48307152	OR4S1
11	256144	48324941	48325930	OR4C3
11	646704	48398372	48399007	LOC646704
11	403253	48483466	48489774	OR4A47
11	646738	48924319	48930190	LOC646738
11	283116	49031600	49037977	TRIM49B
11	646754	49053714	49059112	TRIM64C
11	2346	49146631	49208670	FOLH1
11	646774	49412628	49554668	LOC646774
11	100287484	49872175	49911852	LOC100287484
11	283092	49952391	49953419	OR4C13
11	283093	49981473	49982535	OR4C12
11	403257	50032874	50033794	OR4C45
11	646809	50223432	50269772	LOC646809
11	119749	54603069	54603998	OR4C46
11	81318	54706832	54707902	OR4A5
11	642400	54819464	54824455	LOC642400
11	642568	55107444	55107827	LOC642568
11	79097	55262182	55271119	TRIM48
11	81327	55343201	55344187	OR4A16
11	81328	55367884	55368918	OR4A15
11	81309	55554307	55555419	OR4C15
11	219428	55572128	55573060	OR4C16
11	219429	55603354	55604398	OR4C11
11	81300	55638358	55639296	OR4P4
11	219431	55650904	55651839	OR4S2
11	219432	55665167	55666096	OR4C6
11	390142	55773438	55774382	OR5D13
11	219436	55795556	55796500	OR5D14
11	219437	55811467	55812402	OR5L1
11	219438	55819630	55820571	OR5D18
11	26338	55827219	55828154	OR5L2
11	390144	55838752	55839738	OR5D16
11	84767	55883297	55891810	TRIM51
11	390148	55913650	55914582	OR5W2
11	10798	55935456	55936400	OR5I1
11	282770	55967558	55968463	OR10AG1
11	338674	55993681	55994625	OR5F1
11	219447	56030419	56031393	OR5AS1
11	120586	56093308	56094240	OR8I2
11	390151	56105043	56105981	OR8H2
11	390152	56122373	56123311	OR8H3
11	81168	56136771	56137718	OR8J3
11	219453	56159394	56160317	OR8K5
11	282775	56176618	56177556	OR5J2
11	219464	56232106	56233185	OR5T2
11	390154	56252200	56253222	OR5T3
11	643138	56260287	56260508	LOC643138
11	390155	56275639	56276619	OR5T1
11	219469	56290127	56291062	OR8H1
11	219473	56318307	56319245	OR8K3
11	390157	56346039	56346998	OR8K1
11	219477	56360215	56361288	OR8J1
11	219417	56375624	56376553	OR8U1
11	219479	56417258	56418232	OR5R1
11	390162	56462469	56463401	OR5M9
11	219482	56469488	56470538	OR5M3
11	219484	56490435	56491370	OR5M8
11	219487	56542340	56543257	OR5M11
11	390167	56576774	56577721	OR5M10
11	390168	56612555	56613502	OR5M1
11	338675	56641489	56642439	OR5AP2
11	219493	56663686	56664618	OR5AR1
11	390174	56700388	56701305	OR9G1
11	283189	56742828	56743811	OR9G4
11	728270	56982290	56982703	LOC728270
11	390181	56988914	56989843	OR5AK2
11	728289	57006757	57007365	LOC728289
11	219527	57181747	57191714	LRRC55
11	187	57233577	57237453	APLNR
11	85456	57299629	57325011	TNKS1BP1
11	6749	57325985	57335877	SSRP1
11	5024	57338367	57370076	P2RX3
11	10394	57376769	57381150	PRG3
11	5553	57387361	57390657	PRG2
11	29015	57406954	57427580	SLC43A3
11	349667	57460537	57477539	RTN4RL2
11	8501	57484531	57515719	SLC43A1
11	26519	57528463	57530759	TIMM10
11	219537	57537571	57550274	SMTNL1
11	9246	57551655	57568330	UBE2L6
11	643402	57565553	57582354	LOC643402
11	710	57597554	57614853	SERPING1
11	100287801	57637795	57638043	LOC100287801
11	219539	57645087	57649944	YPEL4
11	10978	57657743	57661865	CLP1
11	25921	57668002	57701187	ZDHHC5
11	219541	57703710	57712324	MED19
11	51075	57712523	57740973	TMX2
11	280636	57741250	57743411	C11orf31
11	643376	57743514	57751781	BTBD18
11	1500	57761762	57819180	CTNND1
11	219956	58023881	58181587	OR9Q1
11	219952	58030953	58031906	OR6Q1
11	219954	58118500	58119444	OR9I1
11	219957	58190434	58191518	OR9Q2
11	219958	58203204	58204181	OR1S2
11	219959	58214745	58215722	OR1S1
11	219960	58227882	58228918	OR10Q1
11	81341	58266792	58268260	OR10W1
11	219965	58358125	58359069	OR5B17
11	643429	58402357	58417015	LOC643429
11	441608	58402465	58403409	OR5B3
11	390190	58422265	58423313	OR5B2
11	390191	58439120	58440173	OR5B12
11	219968	58507176	58508105	OR5B21
11	9404	58526871	58578239	LPXN
11	80829	58579114	58621550	ZFP91
11	643652	58610075	58619213	LOC643652
11	1270	58622673	58625733	CNTF
11	10249	58708757	58731974	GLYAT
11	390192	58785754	58792725	LOC390192
11	219970	58834065	58844524	GLYATL2
11	92292	58927629	58957070	GLYATL1
11	100996627	58991899	59026973	LOC100996627
11	341112	59022850	59026973	LOC341112
11	374393	59107185	59127415	FAM111B
11	63901	59142845	59155039	FAM111A
11	23220	59172339	59208587	DTX4
11	219972	59208510	59213021	MPEG1
11	653327	59305131	59306156	LOC653327
11	390195	59364459	59365394	OR5AN1
11	219981	59421979	59422953	OR5A2
11	219982	59443169	59444116	OR5A1
11	219983	59456961	59457905	OR4D6
11	643881	59466935	59495415	LOC643881
11	390197	59477430	59478365	OR4D10
11	219986	59503576	59504511	OR4D11
11	390199	59514913	59515857	OR4D9
11	5007	59574398	59616144	OSBP
11	219988	59636716	59669040	PATL1
11	390201	59712916	59713845	OR10V1
11	6809	59755006	59805882	STX3
11	54948	59806135	59810872	MRPL16
11	2694	59829273	59845501	GIF
11	6947	59852808	59866568	TCN1
11	643922	59892080	59892193	LOC643922
11	255649	59965540	59995845	OOSP1
11	219990	60040275	60048044	OOSP2
